"id","premise","hypothesis","trial","response","confusing","confusing_reason","type","Answer.condition","Answer.time_in_minutes","anon_id"
"605","""We are praying for the poor people to have houses like us,"" he said. "" But everything belongs to God. God knows better who should be given property and who shouldn't.","Someone should be given property and others shouldn't.",21,"0.00",0,"","target-original",1,5.3671,2
"adv_1040","Sometimes, like it or not, I dream I am sick with the Plague and living in that smoky little hut with the old woman. .... And in my dream I find that I am very doubtful, untrusting.","My dreams are very doubtful, untrusting.",22,"34.68",0,"","target-original",1,5.3671,2
"1219","Left fielder Michael Brantley sits in the outfielder grass after spraining his right ankle on Aug. 8 at Progressive Field in a game against the Rockies. Brantley has not played since. Left fielder Michael Brantley sits in the outfielder grass after spraining his right ankle on Aug. 8 at Progressive Field in a game against the Rockies.","Michael Brantley sprained his right ankle on Aug. 8.",17,"100.00",0,"","target-original",1,3.59731666666667,2
"1150","MANN Russia's contract killers were believed to be at their busiest in the mid-Nineties, when the country was still reeling from the breakup of the Soviet Union and its criminals were fighting for the spoils. The Russian state didn't reassert control and a new ownership class emerged to run the economy.","The Russian state had previously asserted control before the mid-Nineties.",18,"85.76",0,"","target-negated",1,3.59731666666667,2
"555","I've got to surrender! I'm supposed to tap the mat as a signal that I give up, but the floor is covered by cottage cheese, and no one can see the taps that are growing ever more frantic. I begin to flail.","I wasn't flailing before.",19,"81.98",0,"","target-original",1,3.59731666666667,2
"1394","He says his first two acts were to clean house, figuratively (asking for staff resignations) and literally (stripping the Bronx County Courthouse, where the borough president's office is, of its graffiti). He says now that he liked being in charge because he saw the potential to help improve the Bronx, but he also clearly enjoyed the status that came with being an executive. Although he is best known as Freddy to the outside world, his staff began addressing him as Mr. President, a label that some aides use to this day.","His staff was not previously addressing Freddy as Mr. President.",20,"88.52",0,"","target-original",1,3.59731666666667,2
"142","GOOD poetry is dangerous. Emily Dickinson said that it blew the top of her head off. Some people begin to shiver.","Nobody was shivering before.",21,"94.54",0,"","target-original",1,3.59731666666667,2
"2000"," When the miners worked a mountain lode to its end with this technology, they picked up their tools and, I like to think, gave thanks to the mountain for making them rich, walked away, leaving the mountain free to heal its wounds and continue on into the remaining millenniums in its life cycle. When AngloGold extracts the last ounces of gold from the mountain it has destroyed to make money, geophysical forces will recreate it, shoving more rocks to the surface.","The mountain was created once before",24,"99.99",0,"","target-original",1,4.1998,2
"954","Don't mind me.  Barris doesn't resume typing.","Barris was previously typing.",25,"91.10",0,"","target-negated",1,4.1998,2
"45326e_filler","so Eric what do you think um","What do you think, Eric?",26,"100.00",0,"","filler",1,4.1998,2
"1454","  In January 1998, Suharto announced that he would seek re-election later that year for a seventh term as president.","Suharto would seek re-election later that year for a seventh term as president.",25,"98.33",0,"","target-original",1,3.84703333333333,2
"adv_1739","Well, there was no war. Obviously, the US military was there, but we didn't wage war. Haiti is a much smaller country than Iraq.","Iraq is small.",26,"29.13",0,"","target-original",1,3.84703333333333,2
"26901c_filler","Why blame her because she had been true to her creed? ","She was not faithful to her own belief system.",27,"0.23",0,"","filler",1,3.59731666666667,2
"adv_2480","We must teach more students because everyone needs to understand music. We must involve more students because inclusiveness builds program support from families and friends. Music teachers and communities should therefore assess the success of programs on at least three key criteria: Achievementthe scope and depth of what students learn; Participationhow many students benefit from music classes; andImpactwhether participating students are not motivated and empowered to continue their musical involvement after moving to the next level.","Families and friends will move to the next level in music classes.",26,"29.40",0,"","target-negated",1,3.60661666666667,2
"110451e_filler","An astute mother I observed in the grocery store had her 3-year-old son, Ricky, reach for items on the shelf and put them in the cart.","Ricky reached for groceries and put it into his mother's cart. ",27,"93.32",0,"","filler",1,3.60661666666667,2
"1978"," ""They come here so we can eat,"" Nell said. ""What if they don't come back next year?"" She looked at both men in front of her, waiting for an answer.","There were two men who were in front of her.",3,"96.93",0,"","target-original",1,4.56396666666667,2
"109903c_filler","On top is a broad plateau 650 metres (2,132 feet) long by 300 metres (984 feet) wide.","On top is a lake, there aren't any plateaus there.",4,"0.00",0,"","filler",1,4.56396666666667,2
"29237n_filler","I sat soaking at about 100F, while an exuberant gentleman on my left, who was wearing his washcloth draped over his head, gave me his four words of  New York, Broadway, Niagara Falls, Grand Canyon .  The real cultural joy, however, lay in just immersing myself in this aura, evoking Dante and 8??, and watching the occupants through the steamy haze as they lathered, rinsed, and squatted on little plastic stools to shave before low-hung misted mirrors against the walls'all this before I slap-slapped back to my room to enjoy dinner on the floor.","I was soaking my feet specifically as they are sore.",4,"16.47",0,"","filler",1,4.53413333333333,2
"adv_1982","The arterial pressure responses in this study differed somewhat from those reported by previous investigators. Whereas a marked pressor response in quads, but not in pares, had been reported in previous studies (22,36), a small increase of MAP in both groups was observed in this study. The MAP of both groups increased, but quads averaged 20 mmHg below pares.","There were exactly two pares of mmHg involved",5,"35.39",0,"","target-original",1,4.56396666666667,2
"137","""This isn't a normal 9-to-5 job."" In the end, though, she said that taking on the responsibility had been worth it. The franchise, which opened in September, is on course for $500,000 in first-year revenue, Mr. Uzzi said. Meanwhile, many of Ms. Palmer's college friends have not stopped looking for work.","Many of Ms. Palmer's college friends used to look for work.",6,"82.65",0,"","target-original",1,4.56396666666667,2
"635","What denomination?  I think it's a Christian church.","It's a Christian church.",5,"57.32",0,"","target-original",1,3.53126666666667,2
"295","<strong>Speaker A</strong>: And this dynamic of like what is it mean to make something--I would suggest that to make something is brilliant as the light bulb. You need a bit of all three characteristics we were discussing.","We were discussing three characteristics.",6,"100.00",0,"","target-original",1,3.53126666666667,2
"114267c_filler","But you would not trust me.""","You trust me implicitly. ",7,"1.46",0,"","filler",1,3.53126666666667,2
"641","Along the cutbanks, what appeared to be gold sparkled in the breaking morning light. Iron pyrite. She didn't know that placer gold never sparkles.","Placer gold never sparkles.",8,"99.09",0,"","target-negated",1,3.53126666666667,2
"1141","Most ambitious is ""The Road."" Its first four parts, completed in 1997, are included here; the second four he hopes to finish soon. Most of the pieces in the first four parts are short, and it doesn't take two CD's to encompass all 32 pieces.","There are 32 pieces on the two CDs.",9,"68.69",0,"","target-negated",1,3.53126666666667,2
"1919","""We need to fight and protect our borders,"" he said. ""Once they infiltrate your country, it's very, very difficult to get them out."" Bassole declined, however, to answer questions about the activities of U.S. Special Operations forces in his country.","Bassole was asked to answer question about the activities of U. S. Special Operations forces in his country.",10,"97.70",0,"","target-original",1,3.53126666666667,2
"2264","Place images in the media have the potential to have tremendous impact on the people of that particular location and can perpetuate or even legitimize social inequalities. This is especially important for understanding the history of Haiti and its geopolitical relationships with surrounding nations. Eli Avraham described how representation predominantly affects three groups: the general public, the policymakers, and the inhabitants of that place.","Representation predominantly affects three groups: the general public, the policymakers, and the inhabitants of that place.",3,"100.00",0,"","target-original",1,4.28446666666667,2
"47928n_filler","The interest in man's forebears did not become fashionable upon the publication, a few years ago, of Roots : on a far larger scale, we have been trying to discover all we can about the origins not of men but of man.","Men were descended from apes.",4,"30.90",0,"","filler",1,4.28446666666667,2
"53509e_filler","The entrance is also home to several sculptures, including one of Carlyle, the gallery's founding father.","The entrance is also the home of several pieces of art including the Carlyle sculpture.",5,"100.00",0,"","filler",1,4.28446666666667,2
"1377","Along the way she has also managed to find love: Last November she became engaged to rock guitarist Rob Bonfiglio, 32, whom she will we d in June. ""My life has done a 360-degree turn,"" she told staff correspondent Ulrica Wihlborg, with whom she shared the story of her lifelong battle against obesity I didn't start to gain weight when I was around 4.","I wasn't gaining weight before I was 4.",6,"74.44",0,"","target-negated",1,4.28446666666667,2
"2135","Publishers and authors need to set them, of course, because of the importance of being earners, but also because literature is nothing until the reader is hooked. Broadly, titles can be said to work by reference or enigma: they refer to some key element in the ensuing text or are intriguing in their obscureness. El hablador does both, but it is the banality of reference that lends it the power of intrigue.","Something lends the title El hablador power and intrigue.",3,"85.14",0,"","target-original",1,5.14575,2
"1681","qwq @ ( Footage-of-plane's Mr-L-ZAMPERINI: The plane didn't explode.","The plane was in an unexploded state just before that.",6,"99.99",0,"","target-negated",1,3.59731666666667,2
"adv_2399","And in the coming months I am looking forward to reaching out and working with leaders of both parties to meet the challenges we an only solve together.  Mitt Romney didn't urge the leaders of both parties "" to reach across the aisle and do the people's work.","There are more than two parties.",21,"4.60",0,"","target-negated",1,4.56396666666667,2
"65778n_filler","Levi's uses proprietary software to make these modifications, but other software systems are commercially available for modifying standard patterns and producing a marker to guide fabric cutting.","Levi's own software system is much more advanced than the other systems in the market.",22,"69.51",0,"","filler",1,4.56396666666667,2
"2434","JASON We get it from the person who sell it. RIVERA: And then you don't resell it","It has previously been sold",9,"96.93",0,"","target-negated",1,3.60661666666667,2
"362"," Atascocita then beat Baytown Sterling 72-59 before defeating Memorial. // The Cleveland Indians, after receiving a bye in the first round, lost to Bellville 78-75 in the second round of the Region III-3A boys basketball playoffs.","The Cleveland Indians received a bye in the first round.",8,"100.00",0,"","target-original",1,5.14575,2
"113945e_filler","and ancient coins","And really old coins.",9,"100.00",0,"","filler",1,5.14575,2
"2383","  Though an evenly divided membership forces the AARP to remain party-neutral, its information network presents both political parties in the committee with a formidable obstacle to rationally downsizing elderly benefits.","There are two political parties in the committee.",10,"98.07",0,"","target-original",1,5.14575,2
"565","Everyone! Now! Soldiers aren't beginning to get it..","Soldiers didn't get it before.",11,"83.64",0,"","target-negated",1,5.14575,2
"1908","And Ill remember him most for his enthusiasm, his bravery and how much he loved his wife, Lisa. HAMMER Its clear from the people who loved him, Patrick Swayze didn't manage to stay grounded in a crazy Hollywood world.","Staying grounded in a crazy Hollywood world takes effort for Patrick Swayze",12,"77.60",0,"","target-negated",1,5.14575,2
"40179e_filler","oh for heaven sakes for the drugs yeah uh-huh","For drugs.",13,"100.00",0,"","filler",1,5.14575,2
"adv_1872","Probably, yes. I mean, he was the most I think he was the most interesting.","I was the most interesting",14,"11.30",0,"","target-original",1,5.14575,2
"101908e_filler","They found plenty of water pouring down from the mountains, and more timber than anyone knew what to do with.","They had found a lot of water pouring down from the mountains.",23,"98.33",0,"","filler",1,5.3671,2
"803"," Must have gone in while I showered. "" I fell back on dialing a good book from the library before pounding the cushion beside me.","I pounded the cushion beside me.",24,"100.00",0,"","target-original",1,5.3671,2
"2239"," "" The fun part of the show is you never know what's going to come, "" says Christopher Hartop, a silver appraiser from Christie's in New York.","Something is coing to come.",25,"92.17",0,"","target-original",1,5.3671,2
"1455","He introduced Iggy Pop both to cocaine and to David Bowie. And in one of the last huge moments of his career, he guided the Ramones to their earliest fame, sending them to England where they hung out with Paul Simonon--whose band The Clash was afraid to play live because they weren't technically skilled enough. The Ramones did not teach them they didn't need to be, apparently.","They didn't need to be skilled enough.",26,"60.27",0,"","target-negated",1,5.3671,2
"1873","I think any time is a good time for it. I think one of our biggest problems has been not talking to each other. You would think from the way--the bitterness of attitudes today, that things have gotten worse and worse and worse subjectively.","Things have gotten worse and worse and worse subjectively",27,"41.94",0,"","target-original",1,5.3671,2
"2072","He was IG-88, a droid, a sophisticated droid--an assassin droid. Where am I? A microsecond later, images from his exterior sensors snapped into focus.","Previously, images from his exterior sensors hadn't been in focus.",26,"98.16",0,"","target-original",1,4.20318333333333,2
"169"," EVE # I don't know exactly what you always tell me:","You always tell me something.",27,"88.52",0,"","target-negated",1,4.20318333333333,2
"1582","The Virginia Company declined his offer, but by then had implemented his earlier recommendations. Smith never returned to the colonies. He was not reunited with Pocahontas, now a celebrity Jamestown wife and mother, though she was fatally ill, during 1617 in London.","He had been united with Pocahontas before.",23,"84.82",0,"","target-negated",1,3.59731666666667,2
"1581"," Write a poem (or take a poem you have already written on the topic) about love. Then rewrite it, substituting words having to do with politics for the words of love.","Your poem will have been written by then.",26,"52.40",0,"","target-original",1,5.14575,2
"1867","  The film may surprise people because it doesn't show some American soldiers doing shocking things.","Some American soldiers did shocking things",27,"38.27",0,"","target-negated",1,5.14575,2
"85304c_filler","They should have him be just a disembodied voice.","They had him fart all his lines while prancing around nude.",25,"0.60",0,"","filler",1,3.60661666666667,2
"2396","the bigger the audit firms, the more independent their auditors. Another twelve auditors agreed with the proposition. Both groups involved in the audit were absolute in their opinions but presented a number of provisos.","There were two groups involved in the audit.",4,"98.33",0,"","target-negated",1,3.47673333333333,2
"2410","The ceremony, new only for the Indians and not the colonists, pays tribute to the fact that novelty is interpreted, not intrinsic. Novelty is defined by the beholder, so that without an audience, it does not exist. While every kiss the Indians exchange draws them further from the novelty of that first one, their displays repeatedly recreate the potential for the kiss to be seen as novel by some future audience.","The potential for the Indians' kiss to be seen as novel by some future audience previously existed.",5,"87.17",0,"","target-original",1,3.47673333333333,2
"786"," Carlson started her career at Legal Times, where she made use of her law degree from George Washington University, before moving on to Esquire and the New Republic. Carlson has written in-depth profiles of personalities since joining TIME in 1988.","Carlson joined TIME in 1988.",13,"100.00",0,"","target-original",1,3.53126666666667,2
"23","It went on and on until I knew I'd gotten the wish I'd made down by the river. Oblivion. Landry didn't collapse heavily atop me.","Landry was standing before.",3,"49.70",0,"","target-negated",1,4.53413333333333,2
"739","That offer would remain on the table, at least under Barak.  Israel reunited Jerusalem in the 1967 war, forcing Jordanian troops out of East Jerusalem, which they had held for two decades.","Jerusalem was united at some point before 1967.",10,"88.23",0,"","target-original",1,3.47673333333333,2
"adv_210","It was so packed, there were people sitting in their seats holding small to medium-sized bags because they couldn't go either way in the aisles.  Airline officials, flight attendants and frequent travelers say Brown's case is hardly unique.","Brown's case is hardly official.",3,"11.02",0,"","target-original",1,3.53126666666667,2
"1534","Do it with your hands, "" she urged. Marion was smiling. Both of us were not idiots.","There were two of us.",4,"96.31",0,"","target-negated",1,3.53126666666667,2
"394"," Sports fell to the wayside, though, after he enrolled in a playwriting class at Occidental College in Los Angeles. He left in 1996 after starring with Owen and Andrew in Wes Anderson's slackernoir classic, Bottle Rocket.","He starred with Owen and Andrew in Wes Anderson's slackernoir classic, Bottle Rocket.",14,"98.45",0,"","target-original",1,3.47673333333333,2
"110231e_filler","Where, where are you working now?","In what location are you now working? ",15,"97.79",0,"","filler",1,3.47673333333333,2
"56546n_filler","that's hilarious to to get that jack off that's right oh that's a funny story","I will enjoy telling that story.",16,"71.68",0,"","filler",1,3.47673333333333,2
"1389","So, she's just--she's just been a wall all our lives. That's why it's going to be really hard WERTHEIMER Helen's blood counts continued to be good, and then a mysterious pain appeared in her back almost overnight, immobilizing her.","Helen's blood counts were good previously.",17,"97.79",0,"","target-original",1,3.47673333333333,2
"412","Judith's moment comes as Israel is being threatened by a neighboring power. The male Jewish leadership prepares to surrender, but Judith, a beautiful and pious widow, has another plan. Dressed in her alluring best, she doesn't enter the enemy's camp.","Judith was not in the enemy's camp before.",18,"93.69",0,"","target-negated",1,3.47673333333333,2
"1499","June 10, 2016 Beth Nakamura / StaffBeth Nakamura * * All school year, Anderson did not avoid walking down Snyder Hall's southern breezeway while heading to class.","It was expected that Anderson would walk down Snyder Hall's southern breezeway while heading to class.",19,"81.06",0,"","target-negated",1,3.47673333333333,2
"1086","( Voiceover ) And she recently figured out a way to get around. While Brooke isn't capable of speaking, she doesn't manage to let her thoughts be known.","It takes effort for Brooke to let her thoughts be known.",11,"92.87",0,"","target-negated",1,3.53126666666667,2
"1176","Buddhists remind us of the need to face and accept death. The Jewish story of Sarah and Abraham speaks to later-life rebirth, joyful and creative. Taoism reconnects aging to the great cycles of nature.","Aging has been connected to the great cycles of nature before.",12,"92.17",0,"","target-original",1,3.53126666666667,2
"2277","The story began provocatively enough-- ""' I don't regret setting bombs,' Bill Ayers said "" --but nobody read it. Indeed, the edition of the Times published that morning might count as the least-read edition in the paper's history. That doesn't mean the story was forgotten.","The story was forgotten.",23,"33.97",0,"","target-original",1,3.64918333333333,2
"151"," Giving me a thumbs-up. And then all of the sudden Hugh started coughing in an embarrassing manner.","Hugh wasn't coughing in an embarrassing manner earlier.",14,"83.97",0,"","target-original",1,3.53126666666667,2
"1509","  Through a Merrill spokesman, Tully did not decline to be interviewed.","Tully was asked to be interviewed.",15,"99.25",0,"","target-negated",1,3.53126666666667,2
"adv_188","<strong>Speaker B</strong>: They're going to have to pay their creditors $1 billion on June 1st. They don't have the money right now.<br><strong>Speaker A</strong>: No, they don't have it yet, and we know where they'll get it","they will spend it.",4,"67.85",0,"","target-negated",1,5.14575,2
"1397"," California has the second highest rate of overweight children in the country. In response, the state's schools in July began adhering to new laws that limit fat, sugar and portion sizes of food sold on campus.","The state's schools in July were not previously adhering to new laws that limit fat, sugar and portion sizes of food sold on campus.",5,"81.64",0,"","target-original",1,5.14575,2
"726"," The senator is calling for the withdrawal of combat brigades, but has said a residual force would still pursue extremist militants, protect American troops and train Iraqi security forces. // In negotiations on the future troop presence, both sides of the war were initially focused on concluding a long-term security agreement.","There were two sides of the war.",6,"97.25",0,"","target-original",1,5.14575,2
"1277","In certain areas of the Midwest, particularly in the region of the Great Horicon Marsh in Wisconsin, the air is black with innumerable ducks and geese. What we are watching is a twice yearly phenomenon of migration. Other creatures migrate--animals and even insects, but it is not birds that are the main attraction.","Something is the main attraction.",7,"99.25",0,"","target-negated",1,5.14575,2
"adv_1470","SEN-SAM-NUN: During the questioning period, I would have felt a lot better about it if I had heard the Democrats ask the White House counsel some tough questions and some poignant questions and would have felt a lot better if the Republican side had asked the House managers some tough questions. They were really softballs thrown right over the middle of the plate on both sides and perhaps that's OK, but it did give the sense of real partisanship. I think the Senate has done pretty well so far.","I have done pretty well so far.",17,"26.08",0,"","target-original",1,3.64918333333333,2
"94110n_filler","-- After my infant son has done one of those cute things that portend a definitely-not-ordinary childhood, my mother-in-law asks,  What would Mr. [ sic ] Spock say? ","Mr. Spock was a highly-respected thinker in the field of parenting.",18,"18.71",0,"","filler",1,3.64918333333333,2
"40647n_filler","The biography itself, which uses unpublished diaries and untapped Cuban government archives, is praised for having done a masterly job in evoking Che's complex character, in separating the man from the myth (Peter Canby, the New York Times Book Review ). The Weekly Standard 's Stephen Schwartz calls it tainted for having received official support from the Castro regime and for abetting a Che revival.","Che was another dictator who rose to power by military uprising.",19,"5.88",0,"","filler",1,3.64918333333333,2
"1450","  I do not realize there are questions as to the ability of the park to produce the revenue required to allow its purchase by the Tourism Authority.","There are questions as to the ability of the park to produce the revenue required to allow its purchase by the Tourism Authority.",20,"84.82",0,"","target-negated",1,3.64918333333333,2
"741","NRC will also accept cancellations.  NRC's annual membership meeting, where new directors are elected, also has been rescheduled for January.","NRC's annual membership meeting was scheduled before.",21,"100.00",0,"","target-original",1,3.64918333333333,2
"adv_285","This method results in a waveform with the values of the standard deviation over time and it is one of the features that constitutes the feature matrix of the NDC algorithm.  The comparison of both algorithms doesn't demonstrate that the NDC algorithm is more stable and presents more consistent results regardless of the record or dataset.","There are exactly two datasets.",22,"27.52",0,"","target-negated",1,3.64918333333333,2
"1889","For every 100 children followed up for this influenza season, which included 37 school days, an excess 28 illness episodes and 63 missed school days occurred. Similarly, for every 100 children followed up, influenza accounted for an estimated 20 days of work missed by the parents and 22 secondary illness episodes among family members.3 The evidence doesn't show that vaccinating children can protect the individual and contribute significantly to reducing the spread of disease to their families and communities.","Vaccinating children can protect the individual and contribute significantly to reducing the spread of disease to their families and communities.",3,"29.40",0,"","target-negated",1,4.1998,2
"68303n_filler","Say again, slowly.","Repeat that slower so I can write it down.",15,"49.70",0,"","filler",1,5.14575,2
"1827","She wasn't scared, at least in any direct way. What Quee Lee felt was excitement and fear born of excitement, nothing in her experience to compare with what was happening. She was a creature of habits, rigorous and ancient habits, and she had a way to know how she'd respond out there.","She'd respond in some way out there",16,"95.65",0,"","target-negated",1,5.14575,2
"1942","he asked Duwayne. He couldn't see a yard in any direction, and he marvelled that Duwayne had managed to find them.... Unless he hadn't bothered to leave his snow ditch by the cottonwood.","Leaving his snow ditch by the cottonwood took some effort for him",20,"75.85",0,"","target-original",1,4.1998,2
"2233","Marty floated a milk carton boat. We stood on the porch and stared at our lakefront view. My brother didn't begin rolling up his pants' legs.","My brother hadn't been rolling up his pants' legs.",21,"93.10",0,"","target-negated",1,4.1998,2
"adv_1114","ICE spokeswoman Barbara Gonzalez told the AJC on Thursday that Cherokee and Roswell's applications are still under consideration.  ""We are working with both of these law enforcement departments and sharing information to move forward on their requests,"" she said.","Threre are exacly two considerations.",22,"68.69",0,"","target-original",1,4.1998,2
"2446"," Before leaving for Hebron on Jan. 4, Sydney Stigge-Kaufman had worked part-time for the Houston Symphony for several months on its fund-raising campaign. Stigge-Kaufman joined the group as a part-time volunteer after attending Christian Peacemaker Teams' training last January in Chicago","Sydney Stigge-Kaufman attended Christian Peacemaker Teams' training last January in Chicago.",23,"100.00",0,"","target-original",1,4.1998,2
"1171","They have the kid. And he says, This ain't for me. Betty eventually doesn't remarry.","Betty has been married before.",19,"91.02",0,"","target-negated",1,3.60661666666667,2
"549"," Latifah says she has experienced a ""backlash"" from actors who have said: ""' Well, damn, it ain't that many jobs, and you all taking them all. ' you can stop us from acting.","We acted in the past.",20,"100.00",0,"","target-negated",1,3.60661666666667,2
"2339","( n229 )  President Nixon did not fail to satisfy the punishment prong.","President Nixon attempted to satisfy the punishment prong.",24,"91.76",0,"","target-negated",1,3.59731666666667,2
"1748"," A We're a more progressive state than a lot of places in the rest of the country.","A lot of places in the rest of the country are states",25,"98.99",0,"","target-original",1,3.59731666666667,2
"1563","This behavior was selected by 38 percent of the Le Moyne students. ( It was selected by 45 percent of the Kilgore students and ranked first. ) That this behavior did not rank high in both studies on this topic did not surprise me.","There are two studies on this topic.",26,"95.65",0,"","target-negated",1,3.59731666666667,2
"1536"," It was hardly their fault. I have doubt that all three of the people we have been discussing are good professional broadcasters.","We have been discussing three people.",23,"99.93",0,"","target-negated",1,3.60661666666667,2
"552","Check your routines. Is there a predictable trouble spot? Monz didn't start sending her girls to the bathroom right after breakfast.","Previously, Monz didn't send her girls to the bathroom right after breakfast.",16,"72.48",0,"","target-negated",1,4.1998,2
"1888"," In 1927, Chiang shocked his Soviet backers by carrying out a massacre of leftists in Shanghai. Edgar Snow, the American journalist, estimated that Chiang's forces had executed more than 5,000 people.","Chiang's forces had executed more than 5.000 people.",4,"80.01",0,"","target-original",1,4.1998,2
"90582e_filler","I might have been influenced by the preceding double is in tadashii .  But I find that tadachi ni is frequently written and printed in two words, ni meaning `in,' so that tadachi ni just might be equivalent to something like `in the immediate.","I find that tadachi ni is frequently written in two words.",6,"100.00",0,"","filler",1,3.47673333333333,2
"1506","Lidia Bastianich The host of Lidia's Italy on PBS and owner of Felidia in New York City shares her mother's recipe for: ASPARAGUS-AND-RICE SOUP Though Lidia Bastianich's mamma, Erminia, was a full-time teacher when the family lived in Italy, she did not always manage to cook for them.","Cooking for them took effort.",7,"90.76",0,"","target-negated",1,3.47673333333333,2
"2366","JAY STEPHENS: Well, if the case goes to trial. Obviously, there's still an opportunity between now and that point in time for both sides in the case to reach some disposition of that.","There are two sides in the case.",12,"98.33",0,"","target-original",1,3.47673333333333,2
"101286e_filler","There are two challengers to these top dogs.","These top dogs face two challenges.",13,"97.70",0,"","filler",1,3.47673333333333,2
"adv_556","  Despite her sales figures, Katzen began to feel uncomfortable with the first two books and the level of cooking knowledge they represented.","Despite the first two books and the level of cooking knowledge they represented in the past, Katzen didn't feel uncomfortable with her sales figures.",4,"66.74",0,"","target-original",1,3.84703333333333,2
"1796","Nothing to do but wait, to hover and hope for the best, that the ground would be in the right place. ""You've done well,"" his mother had said as he left, taking his hand in both of the horned crooks her hands had become. ""You've done well,"" she repeated as if to address the ambiguity he always heard in this commendation.","""You've done well"" had been said before",5,"98.45",0,"","target-original",1,3.84703333333333,2
"19001n_filler","Each year, we help thousands of people who face tremendous obstacles.","The obstacles they face may be poverty, mental illness, or physical disability.",6,"76.98",0,"","filler",1,3.84703333333333,2
"18733n_filler","I've, I've decided and it's very hard.","It's very hard for me to tell you my decision.",7,"45.36",0,"","filler",1,4.53413333333333,2
"adv_602","None of us really knew about it until we were sitting here undressing and looked at the scoreboard. ""  Jimy Williams, who mixed and matched his relievers through the no-hitter, didn't realize what was transpiring.","Jimy Williams, who mixed and matched his relievers through the no-hitter realized it was the seventh inning.",8,"19.99",0,"","target-negated",1,4.53413333333333,2
"136994c_filler","Around the year 1400, fighting over the island of Singapore drove the Srivijaya prince Parameswara to seek refuge up the peninsula coast with his orang laut pirate friends in their small fishing village of Melaka.","No one wanted Singapore.",9,"0.00",0,"","filler",1,4.53413333333333,2
"2053"," He is quiet because he thinks a lot. I didn't used to cool hot porridge in my mouth, absorbing the bite of steam before feeding them from the same spoon.","I fed them from a spoon",20,"100.00",0,"","target-negated",1,3.47673333333333,2
"1514"," I was amused at criminal defense attorney Phil Cherner's letter ("" Death penalty is morally bankrupt "") attacking capital punishment. Liberal extremists such as Phil do not fail to acknowledge that reasonable and moral people can disagree about the death penalty.","Liberal extremists such as Phil attempt to acknowledge that reasonable and moral people can disagree about the death penalty.",10,"82.32",0,"","target-negated",1,4.53413333333333,2
"155","I knew only his absence. Several months ago I went back to Mississippi in search of my father. I knew what I would find after all this time, only that I needed to go.","I would find something",17,"85.45",0,"","target-negated",1,4.1998,2
"1222"," The Wild Party, "" starring Taye Diggs, opened off Broadway last month, while a Broadway production starring Mandy Patinkin, Toni Collette and Eartha Kitt is now in previews. Joseph Moncure March wrote ""The Wild Party"" when he was 26 years old in the summer of 1926 after leaving his job as an editor at The New Yorker.","Joseph Moncure March left his job as an editor at the New Yorker.",5,"100.00",0,"","target-original",1,4.1998,2
"adv_735","  A joint mailer sent out by the proponents of Proposition 60, which would require condom use in adult films, and Proposition 61, which seeks to lower drug prices for state agencies, does not urge voters to vote for both measures.","The proponents of Proposition 60 vote for state agencies.",24,"11.86",0,"","target-negated",1,3.47673333333333,2
"7048e_filler","The literacy statistics change little from year to year.","The statistics with regards to literacy change slightly from year to year.",5,"90.76",0,"","filler",1,3.60661666666667,2
"1874","  Representative Jack Kingston, Republican of Georgia, said the Democratic takeover of Congress and the continuing grim news from Iraq had rendered Mr. Bush nearly irrelevant.","The Democratic takeover of Congress and the continuing grim news from Iraq had rendered Mr. Bush nearly irrelevant.",6,"51.35",0,"","target-original",1,3.60661666666667,2
"1936"," The sentiment is sweet, even promising, but it's not even close to being an answer and I can't resist telling him as much.","Telling him that it's not even close to being an answer was forced upon me.",7,"0.43",0,"","target-original",1,3.60661666666667,2
"1096","the Mephisto Waltz tenderly tempting. She didn't care about her own life or the fifty women the guards might shoot in retribution. I didn't dare God to accuse me of murder.","It would take courage for God to accuse me of murder.",8,"71.41",0,"","target-negated",1,3.60661666666667,2
"46257c_filler","huh-uh i don't even want to go anywhere yeah that's about it","I have lots of places I want to go.",11,"0.60",0,"","filler",1,4.1998,2
"1756","Danny and I went to Austin High School a hundred years ago, though we didn't hang out together. He wasn't a better student than me, and that was probably why we never had any of the same classes.","I was a student",12,"100.00",0,"","target-negated",1,4.1998,2
"1125"," Simpson was acquitted last fall of murdering his former wife Nicole Brown Simpson and her friend Ronald Goldman. Families of both victims have sued Simpson for wrongful death, trying to prove in civil court that he is liable for the deaths.","There were two victims of Simpson.",13,"87.17",0,"","target-original",1,4.1998,2
"746"," When the Great Exhibition closed, the Crystal Palace was dismantled, removed from Hyde Park, and re-erected at Sydenham. Paxton's glass and iron building didn't reopen in June 1854, with George Grove serving as secretary to the new corporation.","Paxton's glass and iron building were open before June 1854.",14,"99.46",0,"","target-negated",1,4.1998,2
"840","<strong>Speaker A</strong>: Blago was convicted on corruption, sentenced to 14 years behind bars. His political career and his TV career were over. And, Rod, you're fired.","Rod used to have a job in TV.",15,"100.00",0,"","target-original",1,4.1998,2
"2426","The ornate balustrade is too inviting to ignore, and I perch on it and dash away the tears with the heel of my hand. Tomorrow I'll go home. I won't rebuild the rhythm and routine of my life as a single woman.","The rhythm and routine of my life had previously been stable before being a single woman.",25,"51.95",0,"","target-negated",1,4.56396666666667,2
