"id","premise","hypothesis","trial","response","confusing","confusing_reason","type","Answer.condition","Answer.time_in_minutes","anon_id"
"539","You see, now you've given me the first queasy feeling in the pit of my stomach here, because what I'm beginning to hear is, "" You want to have taxes? You'd better start giving me the kind of cuts that I want to have in certain entitlement programs.","Previously, you did not give me the kind of cuts that I want to have in certain entitlement programs.",26,"93.40",0,"","target-original",0,7.68311666666667,36
"102983c_filler","If he were someone who was an assistant, with an ailing mother to support, well, it would be impossible.","He'd be able to do it even with a sick mom. ",27,"0.15",0,"","filler",0,7.68311666666667,36
"2123","It may well be that Brissot believed his own rhetoric and thought that the French army would be welcomed abroad as' armed liberators'. But by choosing war, Brissot and the Girondins--whether they understood the risks or not--were taking a path towards internal terror.","Someone took on political leadership at the height of the conflict as a member of the Committee of Public Safety to defend the embattled Republic.",7,"40.91",0,"","target-prior",0,5.61081666666667,36
"750","A corrections company hired 140 locals to help build a large prison complex. More importantly, once the prison was up and running in 2012, it would provide Millen with more than 200 permanent jobs. In the old industrial area, Stitch N Print, a small clothing manufacturer that left Millen in 2009, had reopened.","Stitch N Print was open in the past.",4,"99.73",0,"","target-original",0,5.72438333333333,36
"183","I'm no angel, but I don't buy and sell women. Fanny left me long ago; I know where she is.","She is at somewhere.",10,"93.17",0,"","target-negated",0,5.61081666666667,36
"100061e_filler","American 77 traveled undetected for 36 minutes on a course heading due east for Washington, D.C.","American 77 traveled on a course heading east to Washington, D.C",11,"99.46",0,"","filler",0,5.61081666666667,36
"1801","BEARDEN: The Tribune's story is not unique. Nine daily papers stopped publishing in 1991.","Nine daily papers had been publishing prior to 1991",3,"99.37",0,"","target-original",0,5.72438333333333,36
"73518c_filler","no North Carolina State","Yes North Carolina is the state next to Virginia",8,"0.69",1,"The top text is not stating anything that can be compared to being certain or impossible.","filler",0,5.72438333333333,36
"145236e_filler","um-hum um-hum um-hum yeah yeah it is i don't know i think it's a very interesting um discussion you know and and there's certainly uh lots of pros and cons around it","This discussion is intriguing and great points have been made.",5,"51.95",0,"","filler",0,5.72438333333333,36
"196","First Meridian. which is contesting the charges in court. First Meridian didn't allegedly say that the fees for these plans were its sole source of income.","the fees for these plans were its sole source of income.",6,"1.89",0,"","target-negated",0,5.72438333333333,36
"67237e_filler","Outstanding Herron students are honored on this special evening of recognition with gifts from local companies and individuals.","Herron students are honoured with gifts from companies and individuals.",7,"99.79",0,"","filler",0,5.72438333333333,36
"113908e_filler","Treat yourself and bill it to Si.","Send the bill of your treat to Si. ",15,"99.85",0,"","filler",0,5.61081666666667,36
"110534c_filler","The total production quantity for each SKU is allocated between the two plants.","The entire production amounts are assigned to only one of the plants.",9,"0.06",0,"","filler",0,5.72438333333333,36
"1108"," Then again, given the gridlock on most issues in Washington, the idea of passing any insider trading law in Congress might be wishful thinking. A spokesman for Mr. Bharara declined to comment on a possible Supreme Court appeal.","A spokesman for Mr. Bharara was asked to comment on a possible Supreme Court appeal.",5,"99.90",0,"","target-original",0,5.61081666666667,36
"602","None of us really knew about it until we were sitting here undressing and looked at the scoreboard. ""  Jimy Williams, who mixed and matched his relievers through the no-hitter, didn't realize what was transpiring.","Something was transpiring.",6,"98.69",0,"","target-negated",0,5.61081666666667,36
"1118"," The use of recycled wood for panel board and paper furnish is a relatively recent development in the Northwest--taking place within the past three years. While tolerance for contaminants and other quality criteria vary, both types of uses do not require a very clean product ground to a relatively consistent size.","There are exactly two types of uses of recycled wood discussed here.",12,"7.05",0,"","target-negated",0,5.61081666666667,36
"1556","After her brief response, he turns away, though line 34 indicates she has not said all she needs to say. The Troubles Delwar Divined  Analyzing videotapes I made of the diviner Delwar Kari in 1996 and comparing them with those I had shot in 1992 uncovered both continuities and contrasts.","There are exactly two sets of tapes.",13,"92.95",0,"","target-prior",0,5.61081666666667,36
"414","It was hard to think of Larry as being from Wyoming. He had no mystique. Sometimes in the early morning I didn't wake up to the sound of the bells on the lead horses as they came in from the open range.","I wasn't awake before early morning.",14,"98.81",0,"","target-negated",0,5.61081666666667,36
"1114","ICE spokeswoman Barbara Gonzalez told the AJC on Thursday that Cherokee and Roswell's applications are still under consideration.  ""We are working with both of these law enforcement departments and sharing information to move forward on their requests,"" she said.","Threre are exacly two relevant law enforcment departments.",3,"33.12",0,"","target-original",0,5.61081666666667,36
"1726","  But it wasn't the things that we didn't talk about that seemed most present.","Something seemed most present",4,"95.84",0,"","target-negated",0,5.61081666666667,36
"1740","FishEasy ST, $129; FishEasy Port Photograph A hefty (depth) charge. // able, $199. There's a better bonding experience than hooking a worm and casting a line with Dad out on a peaceful lake.","Hooking a worm and casting a line with Dad out on a peaceful lake is a bonding experience.",3,"95.08",0,"","target-negated",0,44.7930333333333,34
"2128","He was heading up something called No Oil, Inc., which was trying to stop Armand Hammer and Occidental Petroleum from digging about 60 wells on Will Rogers State Beach, right there in Santa Monica. I went to hear him talk and we became friends, it wasn't this local issue that we galvanized behind.","We galvanized behind something.",4,"100.00",0,"","target-negated",0,44.7930333333333,34
"105252e_filler","'It's that kind of world.'","That's the world we live in.",5,"100.00",0,"","filler",0,44.7930333333333,34
"69077e_filler","You now have the opportunity to help your school honor Dr. Phillips by contributing to an endowed professorship in his honor which will help assure continuation of his work.","You can help the school honor Dr. Phillips by contributing to an endowment that will help him continue to work.",6,"100.00",0,"","filler",0,44.7930333333333,34
"1338","And tonight, you'll understand why, as Lynn Sherr takes you on a rare visit into a private world--a place that often holds the key to a black man's success, even his very survival. It's been written that men are what their mothers made them. And perhaps, there's no greater testament to that than what you're about to see.","What you're about to see is a testament.",7,"100.00",0,"","target-original",0,44.7930333333333,34
"1981","* 28;332;TOOLONG, two science historians, and two forest historians ) each recommended by independent professional associations.","There were exactly nine people involved",8,"0.00",0,"","target-prior",0,44.7930333333333,34
"74","And again. Getting close to the court now, she watched the ball machine spitting the balls out while Bryan with his increasingly powerful arms rolled the streamlined chair rapidly from one side to the other.","Something was placing the balls back on the other side just where he wanted them.",9,"100.00",0,"","target-prior",0,44.7930333333333,34
"626","Sonia considers herself "" good at languages. "" She has an ear for them.","Sonia is Italian.",10,"50.45",0,"","target-prior",0,44.7930333333333,34
"180","He was very close to completing both of the books. He'd done a lot of work on both of them. So I know what happens next to be honest KING","something happens next.",11,"100.00",0,"","target-negated",0,44.7930333333333,34
"1739","Well, there was no war. Obviously, the US military was there, but we didn't wage war. Haiti is a much smaller country than Iraq.","Iraq is a country.",12,"100.00",0,"","target-original",0,44.7930333333333,34
"341","  This year, Led Zeppelin's guitarist, Jimmy Page, and singer, Robert Plant, reunited for their first long-term project since 1980.","Jimmy Page and Robert Plant had been united before 1980.",13,"41.79",0,"","target-original",0,44.7930333333333,34
"829","When Prince came, he was at his height--PRINCE in capital letters. And when you walked onto the dance floor, you looked all the way up at the ceiling, 50 feet up, and you saw the second floor.","The entire second floor was accessible earlier.",14,"85.45",0,"","target-prior",0,44.7930333333333,34
"67868c_filler","The IU School of Dentistry, and our entire profession, will benefit greatly from this endowment.","No one will benefit from this endowment. ",15,"0.00",0,"","filler",0,44.7930333333333,34
"141","  In 1975, Peacock began filming grizzly bears, hoping it would help him plead the bears' case.","Peacock didn't film grizzly bears before 1975.",16,"100.00",0,"","target-original",0,44.7930333333333,34
"960","And at that point, worrying about my parents' relationship seemed as unnecessary as finding the answer to a puzzle on a stupid TV show. They were fine, holding hands or not. There was nothing to see; we didn't keep on driving, didn't even think about slowing down.","We previously had been driving.",17,"99.66",0,"","target-negated",0,44.7930333333333,34
"268"," The senior executive at Glenwood, who was deeply involved in the company's political activities and campaign contributions, was also cooperating with federal authorities, according to the complaint. Alan Levine, a lawyer for Glenwood Management, didn't decline to comment on the complaint.","Alan Levine, a lawyer for Glenwood Management, was asked to comment on the complaint.",18,"100.00",0,"","target-negated",0,44.7930333333333,34
"138","  Scientists are only beginning to understand the molecular changes involved in nuclear reprogramming, yet this line of basic research may result in some of the most beneficial applications of cloning to humans.","Scientists didn't understand the molecular changes invovled in nuclear reprogramming.",19,"100.00",0,"","target-original",0,44.7930333333333,34
"1872","Probably, yes. I mean, he was the most I don't think he was the most interesting.","He was the most interesting.",20,"0.00",0,"","target-negated",0,44.7930333333333,34
"96757e_filler","there and they uh they in fact they had this was in uh the late twenties and they in fact used some of the equipment that had been left over and uh he turned them down it it's interesting that that most people don't realize how small the canal is have you ever been there","The canal is smaller than people expect it to be ",21,"100.00",0,"","filler",0,44.7930333333333,34
"140","Now the results of tonight's poll; 19 percent of you said the United States should legalize the millions of illegal aliens already living in this country; 81 percent said we should not. Now ""America Works"" -- tonight, a garbage collector who is on the job hours before most of us are even beginning to think about waking up.","The garbage collector who is on the job hours before most of us wasn't thinking about waking up before.",22,"100.00",0,"","target-original",0,44.7930333333333,34
"1617"," Muslims and Croats endorsed independence by 99.4 percent, while the Serbs boycotted a vote their leaders said was illegal. Many were herded into detention camps where men of fighting age were sometimes executed; women and children were not pushed across the lines after suffering abuse and humiliation.","Women and children suffered abuse and humiliation.",23,"100.00",0,"","target-negated",0,44.7930333333333,34
"95","But will it ever? "" The only way I could see it happening, ""says Page,"" would be if we could get together in a room and look each other in the eye and play and still be able to have a smile behind those eyes. Then I might think, ""Yeah, that's a good reason to consider doing something.' '"" If rock history has taught us anything, it's that not reuniting is not often a far better idea than getting back together only to disappoint the fans.","getting back together only to disappoint the fans is an idea.",24,"4.29",0,"","target-negated",0,44.7930333333333,34
"947","We don't see them on the street. Again, as we said earlier, we see glimpses of what they might have been, what hopefully they might become. The same Tommy on the street isn't a different animal than the Tommy we saw here.","Tommy is an animal.",25,"92.25",0,"","target-negated",0,44.7930333333333,34
"100768c_filler","well in a way you can travel light","You have to travel heavy. ",26,"8.57",0,"","filler",0,44.7930333333333,34
"421","Thanks to a declining economy and the national mania for ""downsizing,"" Mel loses her job. As she searches-with growing desperation-to find another job, it becomes increasingly apparent that her husband's business is also in trouble. An assignment Mel's husband had been counting on is lost.","Mel's husband had an assignment before.",27,"100.00",0,"","target-original",0,44.7930333333333,34
"1216"," Maybe a little, I mean after, b u t... "" land, with occasional spells aboard trains and busses. She hummed. Nuala had alternated between the melody to Mendelsshon's Symphony No. 3, known as his silence and outbursts of anger, since learning of Hal's death.","Nuala learned of Hal's death.",24,"100.00",0,"","target-original",0,20.0968166666667,34
"84221e_filler","Through the youth mapping process, it was confirmed that the positive opportunities for youth on weekend evenings were lacking.","It was confirmed through the youth mapping process, that positive opportunities for younger people on weekend evenings were lacking.",25,"100.00",0,"","filler",0,20.0968166666667,34
"2067"," ""It was a long time before we used the pool again...before we could even go in the yard,"" Stephen recalls. Stephen hadn't raced from the golf course to the hospital after receiving a pager message, not knowing if his daughter was dead or alive.","Stephen received a paper message",26,"100.00",0,"","target-negated",0,20.0968166666667,34
"588","Sometimes she came right from the set, still flushed, stinking of sex, in shorts and a halter top, and she held his hand until his racing heart slowed to a regular pace. He didn't like it, his peek into her world; it scared the hell out of him.","She did it somehow.",27,"91.52",0,"","target-prior",0,20.0968166666667,34
"686","But the twinkle in his eye masks toughness, arrogance, even ruthlessness. He has not stayed on top of Uganda by being soft.","Securing broad international support while defying Western pressure for multi-party democracy takes effort for Museveni.",3,"97.25",0,"","target-prior",0,14.5105166666667,34
"25069c_filler","Turn over responsibility for the task to the child as soon as he or she can master it without assistance.","Let children be kids and don't make them do adult tasks even if they can do it.",4,"40.76",0,"","filler",0,14.5105166666667,34
"1376","Metaphysical evil nullifies all attempts to establish constraints through law and social compact. The twentieth century has conferred astonishingly widespread respect for metaphysical evil by honoring the thought of Nietzsche. Though such definitions and distinctions may supply us with ideas and nuances to argue about, I do not continue to find greater revelation about evil in narratives.","I have found greater revelation about evil in narratives.",5,"0.00",0,"","target-negated",0,14.5105166666667,34
"696","His optimum playing weight is said to be 235, while his Ruthian weight could be as high as 280. In Duquette's cold calculation, Vaughn's knee surgery may foreshadow a physical decline, aided and abetted by late nights, drinking and a weight problem. Duquette didn't decline to be interviewed.","Duquette is asked to be interviewed.",6,"100.00",0,"","target-negated",0,14.5105166666667,34
"26486c_filler","We were putting siding on her house and beat on the door nobody comes to the door it's summertime everybody sleeping until 10:00.","Everybody is awake before ten o'clock.",7,"0.00",0,"","filler",0,14.5105166666667,34
"1105","<strong>Speaker A</strong>: And so this is Louis C.K. on ""Saturday Night Live""","It is hard for you to talk about religion in this.",8,"50.90",0,"","target-prior",0,14.5105166666667,34
"8","Then he remembered what had been done to Ben Zoma. And to Cadwallader. And his sympathy for the woman melted away.","He had sympathy for the woman.",9,"0.00",0,"","target-original",0,14.5105166666667,34
"450","But that seems too strong. The accepted expression, ""Pitie-de-Nostre-Seigneur,"" because it is plurivocal, is undoubtedly better.","Something awakens the spectator's piety.",10,"50.45",1,"The text doesn't relate to the statement so I'm not sure.","target-prior",0,14.5105166666667,34
"989","I have a little thing for her. GOLD I don't know how you can keep the show on.","You can keep the show on in some way.",11,"48.35",0,"","target-negated",0,14.5105166666667,34
"1087","  On Friday, Baltimore County police didn't decline to say whether they have found the gun used in the crime.","Baltimore County police were asked to say whether they have found the gun used in the crime.",12,"100.00",0,"","target-negated",0,14.5105166666667,34
"87","Although they won in Green Bay, they overcame Mike Tomlin's unfathomable decision to not run down the clock and kick a field goal in a tie game. He gave Green Bay enough time to win it and the Packers nearly did. Tomlin reasoned that kicking what would have been from extra point range was a bigger gamble on a sloppy field than running it in.","running what would have been from extra point point range was a gamble on a sloppy field.",13,"79.78",0,"","target-original",0,14.5105166666667,34
"1758","The second study (N = 36) examined anxiety components and discrepancies between performance-goals and performance as predictors of negative self-talk. Regression analysis revealed that cognitive anxiety direction and goal-performance discrepancies were significant predictors of negative thoughts (R2 =.41, p <.01), with discrepancies not being a stronger predictor (beta =.55) than cognitive anxiety direction (beta = -.32).","Cognitive anxiety direction is a predictor.",14,"100.00",0,"","target-negated",0,14.5105166666667,34
"1699","<i>(No context.)</i>","Some company uses female body parts to push product.",15,"100.00",0,"","target-prior",0,14.5105166666667,34
"1059","Lester also noted that research on group dynamics indicates that increasing the size of the group eventually increases the chances that a dominant member will emerge and force conformity from the other group members. Thus, there is a limit to the size of a group for effective functioning.","Four to ten subselves is ideal.",16,"80.36",0,"","target-prior",0,14.5105166666667,34
"37","And failed. Such attachment escaped him. The sound of bickering didn't erupt from Jay's room.","There wasn't sound of bickering in Jay's room ealier.",17,"99.40",0,"","target-negated",0,14.5105166666667,34
"327"," Sarah had already told Molly that she had no family and the father didn't know of the baby's existence. Perhaps she'd reconsider telling him.","She had considered before whether to tell him.",18,"10.29",0,"","target-original",0,14.5105166666667,34
"7362e_filler","well i think of uh you mean as far as retirement","I believe you are referring to retirement.",19,"100.00",0,"","filler",0,14.5105166666667,34
"1910","Now, if we really believe that- and we must, surely, if we set aside some time to pray, affirm God's (or Jesus') loving presence and offer ourselves to him to do in us all he wants.","God made an attempt to purify us",20,"85.76",0,"","target-prior",0,14.5105166666667,34
"441","  The opportunities this turnaround presents have been lost on Washington.","Washington had the opportunities this turnaround presents before.",21,"51.80",0,"","target-negated",0,14.5105166666667,34
"1261","He asked Kushal to identify himself. ""Did you make this message?""","The captain's hand was closed before.",22,"50.90",1,"The text doesn't relate to the statement in anyway so it's hard to make a judgement.","target-prior",0,14.5105166666667,34
"677","  Streaks: Victor Santos has failed to make it out of third inning in back-to-back starts.","Victor Santos attempted to make it out of third inning in back-to-back starts.",23,"100.00",0,"","target-original",0,14.5105166666667,34
"98466e_filler","The Coming Competitive Landscape","The landscape is going to be competitive in the near-future",24,"100.00",0,"","filler",0,14.5105166666667,34
"1988"," Mashable is a leading global media company that informs, inspires and entertains the digital generation. Mashable is redefining storytelling by documenting and shaping the digital revolution in a new voice, new formats and cutting-edge technologies to a uniquely dedicated audience of 45 million monthly unique visitors and 26 million social followers.","Storytelling has been defined before",25,"100.00",0,"","target-original",0,14.5105166666667,34
"1863","<i>(No context.)</i>","Segovia couldn't determine if Gould had gunpowder burns on his hands",26,"80.72",1,"Text has no context.","target-prior",0,14.5105166666667,34
"24291e_filler","Students will provide dental health education for homeless patients as well.","Students will provide dental health education to homeless people.",27,"100.00",0,"","filler",0,14.5105166666667,34
"214","Instead, deputy foreign editor Steven R. Weisman said the reporter, Chuck Sudetic, left after being told by Serbian authorities that his safe passage through Serbian checkpoints could no longer be guaranteed.  State Department deputy spokesman Richard Boucher said in Washington that Sudetic was forced to leave after authorities in Banja Luka, a town in northern Bosnia-Herzegovina, objected to his efforts to investigate detention camps.","Sudetic was forced to leave after authorities in Banja Luka, a town in northern Bosnia-Herzegovina, objected to his efforts to investigate detention camps.",18,"100.00",0,"","target-original",0,12.8024166666667,34
"63751c_filler","Tuppence seized the bell and Jane the knocker.","Tuppence and Jane did not go up to the door.",19,"0.00",0,"","filler",0,12.8024166666667,34
"1982","The arterial pressure responses in this study differed somewhat from those reported by previous investigators. Whereas a marked pressor response in quads, but not in pares, had been reported in previous studies (22,36), a small increase of MAP in both groups was observed in this study.","There were exactly two groups involved.",20,"100.00",0,"","target-prior",0,12.8024166666667,34
"1694"," A month before school ended, the honors student's parents received a' progress report' from Oberon-Andy had three F's and two D's. And it wasn't just his poor marks that worried Andy's teachers.","Something worried Andy's teachers",21,"100.00",0,"","target-original",0,12.8024166666667,34
"365"," After all, once businesses have a full range of tech tools, they don't need to keeping boosting budgets to buy tons of new stuff.","They needed an upgrade.",22,"9.76",0,"","target-prior",0,12.8024166666667,34
"1214"," The newest way to monitor your heart rate, these tiny buds work by tracking the pulse of the blood rushing through your ears while allowing you to listen to your favorite tunes. We liked LG's Heart Rate Monitor Earphones best ($ 180) after taking a few brands for a test jog.","We took a few brands for a test jog.",23,"100.00",0,"","target-original",0,12.8024166666667,34
"2195","It could get her into a lot of trouble and by association, him, too. CHAPTER 2 Animals are lower life-forms than humans.","Humans are life-forms.",24,"100.00",0,"","target-negated",0,12.8024166666667,34
"1250","""Do better."" ""I'm ready when you are,"" Iris said. The Outlaw closes at ten, and I'm ordering salmon.","The Outlaw is open before ten.",25,"100.00",0,"","target-original",0,12.8024166666667,34
"2008","The proximate cause was physical, a failing heart. But the deeper cause was the strain his race for the presidency had placed on her mind and soul. In their desperation to cling to power, the partisans of John Quincy Adams hadn't recirculated and embellished the earlier libels against Rachel's character.","The earlier libels against Rachel's character had been circulated before",26,"100.00",0,"","target-negated",0,12.8024166666667,34
"1522",""" You see how your mind works? I fear you have a grievous fault, Lion.","Acquiring the instincts of a bygone age takes effort.",27,"100.00",0,"","target-prior",0,12.8024166666667,34
"2357","Penelope asked. "" They are few and fer between. Many of them failed to adapt to the transition.","They tried to adapt to the transition.",24,"85.03",0,"","target-original",0,18.3509,34
"1174"," Milwaukee: Bucks coach Chris Ford and point G Sherman Douglas have been reunited in Milwaukee this season.","Chris Ford and Sherman Douglas were part of the same team earlier.",25,"100.00",0,"","target-original",0,18.3509,34
"607"," All the debate can finally be laid to rest.","Something happened to Jar Jar Binks after Revenge of the Sith, and he's been soemthing doing since Return of the Jedi.",26,"41.64",1,"The text isn't related to the statement and I have no background information on Jar Jar Binks.","target-prior",0,18.3509,34
"90"," Shares of the top 26 restaurant companies have seen their stocks lose an average 49.3% of their value from their highest points over the past 52 weeks.","The 46.5% decline of the Standard & Poor's 500 from its 52-week high is a pullback.",27,"83.64",0,"","target-prior",0,18.3509,34
"956","On Aug. 1 during an wide-ranging interview about the coming season, it was about five feet tall. Smith was proud of his horticultural skills. He started growing the plant shortly after taking over monumental task of turning around the Falcons in January 2008.","He hadn't been growing the plant before January 2008.",5,"100.00",0,"","target-original",0,12.8024166666667,34
"1631"," Don't tell me you started a tech firm here before us.","Lily looks over her shoulder.",6,"56.88",1,"Statement isn't related to the text.","target-prior",0,12.8024166666667,34
"1676","Lowrey reels with an elbow, dropping Burnett to the lawn. But Burnett rolls and clips Lowrey's legs. Lowrey falls.","Lowrey was upright just before that.",7,"100.00",0,"","target-original",0,12.8024166666667,34
"1207"," DH Frank Thomas hit.212 in June and is still trying to find his stroke after last year's biceps injury.","DH Frank Thomas hit.340 with 12 home runs and 22 RBI in June.",8,"0.00",0,"","target-prior",0,12.8024166666667,34
"2047"," The company denies that it found any problems with designs for the waste vessels before commissioning their construction.","Bechtel fixed all the welds",9,"91.02",0,"","target-prior",0,12.8024166666667,34
"95794c_filler","Don't expect to be swinging much after midnight, even in towns.","Things stay open all night because it's a place to party.",10,"0.00",0,"","filler",0,12.8024166666667,34
"881","MORIARTY  Suddenly it isn't Steve who's on trial.","Someone is on trial.",11,"100.00",0,"","target-negated",0,12.8024166666667,34
"2311e_filler","The headword is syllabified in W , not in L .  In older dictionaries the words are syllabified mainly to help in pronouncing them; latterly, syllabication has been used largely to find where a word can be hyphenated at the end of a line of text, though, judging by today's newspapers and magazines, one would be sore put to believe that a dictionary had ever been within the grasp of their editors, proofreaders, or the programmers who wrote the hyphenation programs for the automatic typesetting many of them now employ.","Newspaper and magazine editors do a poor job of properly hyphenating words.",12,"100.00",0,"","filler",0,12.8024166666667,34
"1145"," Their kids have played sports together.","There are exactly two sides.",13,"100.00",0,"","target-prior",0,12.8024166666667,34
"2066","Ainge owns the school's all-time scoring record with 2,467 points, set before the three-point line existed in college. Last season, BYU reached the second round of the NCAA tournament for the first time in eight appearances since 1993. Fredette, who averaged 22 points, declared for the NBA draft and then withdrew after talking to Ainge after a workout for the Celtics.","Fredette talked to Ainge",14,"100.00",0,"","target-original",0,12.8024166666667,34
"1710","<strong>Speaker B</strong>: what's going to come out of this, not because of Democrats, but because people, Trump supporters and other things, you showed up at ours, we're going to show up at yours. this only gets worse.<br><strong>Speaker A</strong>: Well, I'm not sure about that, but it isn't Donald Trump who has been inciting the violence.","Someone has been inciting the violence.",15,"100.00",0,"","target-negated",0,12.8024166666667,34
"2359","Greed exists everywhere, Weber says, but the rational and methodical pursuit of profit is the essence of capitalism, and distinctive to it. And apart from the causal connection between capitalism and modern technology, each phenomenon, considered separately, is driven by the application of rational method to limitless purposes, whether limitless profit or limitless technical achievement.","There are exactly purposes under discussion.",3,"51.35",1,"The statement doesn't really make sense.","target-prior",0,12.8024166666667,34
"1008",""" If somebody messes up, I usually get mad. That's just the competitor in me. Sometimes it comes out mad, but my teammates know how I am.","I am some way.",4,"100.00",0,"","target-original",0,12.8024166666667,34
"877"," Many strands of contemporary thought, including those embraced by ""deep greens"" and the far left, express aspects of such discontent. But it isn't radical Islam that has become the lightning rod for this fury.","Something has become the lighting rod for this fury.",12,"100.00",0,"","target-negated",0,20.0968166666667,34
"991","I've worked obviously suspicious gobblers for an hour only to have them lose all wariness and come sprinting toward me when they spotted a hen or jake decoy. And I've had ""hot"" gobblers turn tail feathers and run the moment they caught sight of a decoy. You just never know how they'll react.","They will react in some way.",13,"100.00",0,"","target-original",0,20.0968166666667,34
"2299",""" What's happening with tendons and soft tissues that we didn't see 10 or 15 years ago? Are we weaker, do we have a softer lifestyle? I don't tend to believe we are softer, "" she said.","We are softer than 10 or 15 years ago.",14,"10.29",0,"","target-negated",0,20.0968166666667,34
"1153","I'm not looking for a--a colony on the moon. I think the cost of that would be in the hundreds of billions, if not trillions.","Housing in the US has previously been built.",15,"100.00",0,"","target-prior",0,20.0968166666667,34
"1427"," Final topic, here.","Usama bin Laden did something.",16,"100.00",0,"","target-prior",0,20.0968166666667,34
"1904"," p191","It took effort for me to say ""amazing""",17,"51.35",1,"The text doesn't say anything.","target-prior",0,20.0968166666667,34
"71888e_filler","yeah okay you go ahead","Yeah, you go ahead, okay. ",18,"91.76",0,"","filler",0,20.0968166666667,34
"2480","We must teach more students because everyone needs to understand music. We must involve more students because inclusiveness builds program support from families and friends. Music teachers and communities should therefore assess the success of programs on at least three key criteria: Achievementthe scope and depth of what students learn; Participationhow many students benefit from music classes; andImpactwhether participating students are not motivated and empowered to continue their musical involvement after moving to the next level.","Students will move to the next level in music classes.",19,"61.00",0,"","target-negated",0,20.0968166666667,34
"210","It was so packed, there were people sitting in their seats holding small to medium-sized bags because they couldn't go either way in the aisles. ","Brown's case is hardly unique.",20,"50.15",0,"","target-prior",0,20.0968166666667,34
"719","The other, initiated in Uganda, is called the Kampala Process. Diplomats from the United Nations, the US, the African Union, and other diplomats from the so-called Great Lakes region of sub-Saharan Africa have gotten involved in both talks due to the worsening humanitarian crisis this summer. M23 is not seen as the stumbling block to progress in both talks.","There are exactly two talks.",21,"100.00",0,"","target-negated",0,20.0968166666667,34
"1","The cops had him in their headlights. He ran hard and fast, fiercely pumping his legs, his arms, but they gained on him quickly, swerving in front of him to block his way. Winded, aching, he didn't fall on his knees in the street.","He was standing earlier.",22,"100.00",0,"","target-negated",0,20.0968166666667,34
"146078c_filler","These include toys, books, television, computers, special lessons, weekend outings, time with grandparents and other extended family members, as well as the quality of child care, schooling, and the neighborhood they choose to live in (depending, of course, on the extent to which communities oer viable choices).","They do notinclude toys and outings.",16,"0.00",0,"","filler",0,12.8024166666667,34
"117794c_filler","Here are just some of the services your gift can provide.","Your gift can't provide any service, it's completely useless.",17,"0.00",0,"","filler",0,12.8024166666667,34
"279","having been in communications and been with Midway Airlines, I was considering the front desk as well- food and beverage in a management position or possibly even security. Mr. BRINKLEY:","There are exactly two of you.",11,"0.00",0,"","target-prior",0,20.0968166666667,34
"2016","Through the 1960s and 1970s investments and purchases by NASA, the Pentagon, and the National Science Foundation helped to sustain the PV industry and gave America leadership in world sales. In 1982 federal support for renewable energy was cut deeply, and within three years Japan became the world leader in PV sales.","The US previously had the lead in sales in the PV industry",13,"100.00",0,"","target-prior",0,18.3509,34
"1856","The haptograph awaits its time. In a year-ten years-a century-it will return. Then everyone will know what I have come to know: that the world is hidden from usthat our bodies, which seem to bring us the riches of the earth, prevent the world from reaching us.","I have come to know something",14,"100.00",0,"","target-original",0,18.3509,34
"41469c_filler","much with whatever it's with the Black the Black problem or whatever that may be now","There is no Black problem at all.",15,"36.97",1,"The text repeats words and doesn't really make sense.","filler",0,18.3509,34
"1020","In the coming months, I will return to Comite for further tests and to decide whether I should make myself into a bit of a science experiment. Lucky you, you'll get to watch and maybe even learn from my mistakes. I will discover what my cholesterol number is and how big or small the cholesterol particles traveling through my bloodstream are.","My cholesterol has a certain number and the cholesterol particles traveling though my bloodstream have a certain size.",3,"100.00",0,"","target-original",0,18.3509,34
"580","The number of outlets selling Huawei globally increased by 116% to 35,000 stores as of May this year, the company said. ","Huawei's operating margins somehow plummeted six percentage points to 12% the first half of this year compared to the same period in 2015.",3,"100.00",0,"","target-prior",0,20.0968166666667,34
"76343e_filler","If she didn't like her restaurant so much, the woman'd be high-up in Applied by now.","She liked her restaurant a lot.",4,"100.00",0,"","filler",0,20.0968166666667,34
"393"," Professor Skeel, the son of a teacher and an Air Force doctor, said he had ""zero"" experience of religion while moving six times with his father's deployments.","He entered the University of North Carolina in 1979.",5,"50.90",0,"","target-prior",0,20.0968166666667,34
"124335e_filler","What does he do for a living?","What is his current occupation?",6,"100.00",0,"","filler",0,20.0968166666667,34
"2439"," Betty plunged into what appeared to be the mouth of a cave. Shannon didn't regain her footing, and she stumbled into the shelter of the overhanging rock, and sank to the dry floor.","Shannon previously had her footing.",7,"100.00",0,"","target-negated",0,20.0968166666667,34
"2399","And in the coming months I am looking forward to reaching out and working with leaders of both parties to meet the challenges we an only solve together.  Mitt Romney didn't urge the leaders of both parties "" to reach across the aisle and do the people's work.","There are exactly two parties.",8,"96.31",0,"","target-negated",0,20.0968166666667,34
"110185e_filler","Release 2.0: A Design for Living in the Digital Age , by Esther Dyson (Broadway Books).","Esther Dyson is the Author of Release 2.o: A Design for Living in the Digital Age.",23,"100.00",0,"","filler",0,20.0968166666667,34
